competitionId,roundTypeId,n_competitors,n_attempts,n_single_rec,n_avg_rec,n_wr_single,n_wr_avg,n_cr_single,n_cr_avg,n_nr_single,n_nr_avg,eventId,n_records,n_wr,n_cr,n_nr,local_hour,bin_15min,timezone,countryId,year,is_final,round_stage,round_name,era
3rdCoastCubing2019,c,52,218,0,0,0,0,0,0,0,0,444,0,0,0,0,14.0,14.0,America/New_York,USA,2019,True,Final,Final,2019-2022
3rdGuwahatiOpen2017,f,14,70,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,India,2017,True,Final,Final,2016-2018
40thAnniversaryPeru2014,f,5,25,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,Peru,2014,True,Final,Final,2011-2015
444Puebla2025,2,46,230,0,1,0,0,0,0,0,1,444,1,0,0,1,8.0,8.0,America/Mexico_City,Mexico,2025,False,Early,Second round,2023-2026
444Puebla2025,d,69,312,0,0,0,0,0,0,0,0,444,0,0,0,0,13.5,13.5,America/Mexico_City,Mexico,2025,False,Early,First round,2023-2026
444Puebla2025,f,10,50,0,0,0,0,0,0,0,0,444,0,0,0,0,16.25,16.25,America/Mexico_City,Mexico,2025,True,Final,Final,2023-2026
4thGuwahatiOpen2018,d,15,69,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,India,2018,False,Early,First round,2016-2018
4thGuwahatiOpen2018,f,10,50,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,India,2018,True,Final,Final,2016-2018
4x4byFourMadisonLakes2024,2,54,270,0,0,0,0,0,0,0,0,444,0,0,0,0,15.083333333333334,15.0,America/Chicago,USA,2024,False,Early,Second round,2023-2026
4x4byFourMadisonLakes2024,d,75,306,0,0,0,0,0,0,0,0,444,0,0,0,0,10.333333333333334,10.25,America/Chicago,USA,2024,False,Early,First round,2023-2026
4x4byFourMadisonLakes2024,f,12,60,0,0,0,0,0,0,0,0,444,0,0,0,0,17.75,17.75,America/Chicago,USA,2024,True,Final,Final,2023-2026
4x4byRoad44Israel2024,d,36,174,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,Israel,2024,False,Early,First round,2023-2026
4x4byRoad44Israel2024,f,16,80,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,Israel,2024,True,Final,Final,2023-2026
50AnosCubeandoAvesMaria2024,d,27,111,0,0,0,0,0,0,0,0,444,0,0,0,0,15.5,15.5,America/Bogota,Colombia,2024,False,Early,First round,2023-2026
50AnosCubeandoAvesMaria2024,f,12,60,0,0,0,0,0,0,0,0,444,0,0,0,0,9.833333333333334,9.75,America/Bogota,Colombia,2024,True,Final,Final,2023-2026
50YearsVallentuna2024,f,18,90,0,0,0,0,0,0,0,0,444,0,0,0,0,11.916666666666666,11.75,Europe/Stockholm,Sweden,2024,True,Final,Final,2023-2026
50YearsofCubingBulgaria2024,d,33,144,0,0,0,0,0,0,0,0,444,0,0,0,0,10.75,10.75,Europe/Sofia,Bulgaria,2024,False,Early,First round,2023-2026
50YearsofCubingBulgaria2024,f,20,100,0,0,0,0,0,0,0,0,444,0,0,0,0,9.0,9.0,Europe/Sofia,Bulgaria,2024,True,Final,Final,2023-2026
50andCountingIreland2024,d,63,272,0,0,0,0,0,0,0,0,444,0,0,0,0,10.916666666666666,10.75,Europe/Dublin,Ireland,2024,False,Early,First round,2023-2026
50andCountingIreland2024,f,16,80,1,0,0,0,0,0,1,0,444,1,0,0,1,16.0,16.0,Europe/Dublin,Ireland,2024,True,Final,Final,2023-2026
50thAnniversaryinElverum2024,1,19,89,0,0,0,0,0,0,0,0,444,0,0,0,0,16.333333333333332,16.25,Europe/Amsterdam,Norway,2024,False,Early,First round,2023-2026
50thAnniversaryinElverum2024,f,10,50,0,0,0,0,0,0,0,0,444,0,0,0,0,10.25,10.25,Europe/Amsterdam,Norway,2024,True,Final,Final,2023-2026
50thAnniversaryinIndo2024,c,35,148,0,0,0,0,0,0,0,0,444,0,0,0,0,17.0,17.0,Asia/Jakarta,Indonesia,2024,True,Final,Final,2023-2026
5thGuwahatiOpen2019,d,9,42,0,0,0,0,0,0,0,0,444,0,0,0,0,15.75,15.75,Asia/Kolkata,India,2019,False,Early,First round,2019-2022
5thGuwahatiOpen2019,f,6,30,0,0,0,0,0,0,0,0,444,0,0,0,0,14.5,14.5,Asia/Kolkata,India,2019,True,Final,Final,2019-2022
5x5onMadisonIce2023,d,39,177,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,USA,2023,False,Early,First round,2023-2026
5x5onMadisonIce2023,f,12,60,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,USA,2023,True,Final,Final,2023-2026
6SidesofSilesia2017,2,16,80,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,Poland,2017,False,Early,Second round,2016-2018
6SidesofSilesia2017,d,23,97,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,Poland,2017,False,Early,First round,2016-2018
6SidesofSilesia2017,f,8,40,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,Poland,2017,True,Final,Final,2016-2018
6thGuwahatiOpen2024,d,12,60,0,0,0,0,0,0,0,0,444,0,0,0,0,15.5,15.5,Asia/Kolkata,India,2024,False,Early,First round,2023-2026
6thGuwahatiOpen2024,f,8,36,0,0,0,0,0,0,0,0,444,0,0,0,0,16.5,16.5,Asia/Kolkata,India,2024,True,Final,Final,2023-2026
70AnosFatimaMontevideo2025,d,10,50,0,0,0,0,0,0,0,0,444,0,0,0,0,10.0,10.0,America/Montevideo,Uruguay,2025,False,Early,First round,2023-2026
70AnosFatimaMontevideo2025,f,6,30,0,0,0,0,0,0,0,0,444,0,0,0,0,13.5,13.5,America/Montevideo,Uruguay,2025,True,Final,Final,2023-2026
ABCD2018,d,42,183,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,USA,2018,False,Early,First round,2016-2018
ABCD2018,f,8,40,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,USA,2018,True,Final,Final,2016-2018
ABCOpen2010,c,16,59,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,Brazil,2010,True,Final,Final,
ABHC2016,2,27,135,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,United Kingdom,2016,False,Early,Second round,2016-2018
ABHC2016,d,36,147,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,United Kingdom,2016,False,Early,First round,2016-2018
ABHC2016,f,12,60,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,United Kingdom,2016,True,Final,Final,2016-2018
ABHC2017,2,32,158,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,United Kingdom,2017,False,Early,Second round,2016-2018
ABHC2017,d,63,288,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,United Kingdom,2017,False,Early,First round,2016-2018
ABHC2017,f,24,120,1,2,0,0,0,1,1,1,444,3,0,1,2,,,,United Kingdom,2017,True,Final,Final,2016-2018
ABHC2018,2,64,320,1,0,0,0,0,0,1,0,444,1,0,0,1,,,,United Kingdom,2018,False,Early,Second round,2016-2018
ABHC2018,d,93,428,0,1,0,0,0,0,0,1,444,1,0,0,1,,,,United Kingdom,2018,False,Early,First round,2016-2018
ABHC2018,f,18,90,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,United Kingdom,2018,True,Final,Final,2016-2018
ABHC2019,2,31,154,0,0,0,0,0,0,0,0,444,0,0,0,0,17.0,17.0,Europe/London,United Kingdom,2019,False,Early,Second round,2019-2022
ABHC2019,d,87,393,1,1,0,0,0,0,1,1,444,2,0,0,2,11.083333333333334,11.0,Europe/London,United Kingdom,2019,False,Early,First round,2019-2022
ABHC2019,f,16,80,0,0,0,0,0,0,0,0,444,0,0,0,0,19.416666666666668,19.25,Europe/London,United Kingdom,2019,True,Final,Final,2019-2022
ABHC2022,c,71,331,0,0,0,0,0,0,0,0,444,0,0,0,0,15.5,15.5,Europe/London,United Kingdom,2022,True,Final,Final,2019-2022
ABHC2022,d,96,390,0,0,0,0,0,0,0,0,444,0,0,0,0,11.0,11.0,Europe/London,United Kingdom,2022,False,Early,First round,2019-2022
ABHC2023,c,16,80,0,0,0,0,0,0,0,0,444,0,0,0,0,15.833333333333334,15.75,Europe/London,United Kingdom,2023,True,Final,Final,2023-2026
ABHC2023,d,114,453,0,0,0,0,0,0,0,0,444,0,0,0,0,13.833333333333334,13.75,Europe/London,United Kingdom,2023,False,Early,First round,2023-2026
ABuffaloCubeDay2024,c,38,166,0,0,0,0,0,0,0,0,444,0,0,0,0,14.833333333333334,14.75,America/New_York,USA,2024,True,Final,Final,2023-2026
ACA7thAnniversary2022,1,10,50,0,0,0,0,0,0,0,0,444,0,0,0,0,9.75,9.75,Asia/Baku,Azerbaijan,2022,False,Early,First round,2019-2022
ACA7thAnniversary2022,f,7,35,0,0,0,0,0,0,0,0,444,0,0,0,0,14.5,14.5,Asia/Baku,Azerbaijan,2022,True,Final,Final,2019-2022
ACALeagueFinal2019,c,6,27,0,1,0,0,0,0,0,1,444,1,0,0,1,10.0,10.0,Asia/Baku,Azerbaijan,2019,True,Final,Final,2019-2022
ACALeagueII2019,c,2,10,0,0,0,0,0,0,0,0,444,0,0,0,0,14.5,14.5,Asia/Baku,Azerbaijan,2019,True,Final,Final,2019-2022
ACALeagueISumgait2024,c,15,66,0,0,0,0,0,0,0,0,444,0,0,0,0,10.5,10.5,Asia/Baku,Azerbaijan,2024,True,Final,Final,2023-2026
ACARO2016,2,22,110,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,Hong Kong,2016,False,Early,Second round,2016-2018
ACARO2016,d,45,174,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,Hong Kong,2016,False,Early,First round,2016-2018
ACARO2016,f,10,50,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,Hong Kong,2016,True,Final,Final,2016-2018
ACubearConPuzzlemania2019,d,9,42,0,0,0,0,0,0,0,0,444,0,0,0,0,15.5,15.5,America/Santo_Domingo,Dominican Republic,2019,False,Early,First round,2019-2022
ACubearConPuzzlemania2019,f,6,30,0,0,0,0,0,0,0,0,444,0,0,0,0,17.5,17.5,America/Santo_Domingo,Dominican Republic,2019,True,Final,Final,2019-2022
ACubicHopeIsrael2025,2,18,90,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,Israel,2025,False,Early,Second round,2023-2026
ACubicHopeIsrael2025,d,32,154,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,Israel,2025,False,Early,First round,2023-2026
ACubicHopeIsrael2025,f,12,60,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,Israel,2025,True,Final,Final,2023-2026
AFCubeDays2015,d,26,121,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,Sweden,2015,False,Early,First round,2011-2015
AFCubeDays2015,f,8,40,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,Sweden,2015,True,Final,Final,2011-2015
AFSwedishCubeOpen2016,d,52,176,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,Sweden,2016,False,Early,First round,2016-2018
AFSwedishCubeOpen2016,f,8,40,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,Sweden,2016,True,Final,Final,2016-2018
AFridayinAshfield2024,1,10,50,0,0,0,0,0,0,0,0,444,0,0,0,0,11.833333333333334,11.75,America/New_York,USA,2024,False,Early,First round,2023-2026
AFridayinAshfield2024,f,6,30,0,0,0,0,0,0,0,0,444,0,0,0,0,13.333333333333334,13.25,America/New_York,USA,2024,True,Final,Final,2023-2026
AGChampionship2017,c,8,40,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,Indonesia,2017,True,Final,Final,2016-2018
AGChampionship2017,d,34,122,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,Indonesia,2017,False,Early,First round,2016-2018
AHAUOpen2019,d,26,118,0,0,0,0,0,0,0,0,444,0,0,0,0,13.5,13.5,Asia/Urumqi,China,2019,False,Early,First round,2019-2022
AHAUOpen2019,f,10,50,0,0,0,0,0,0,0,0,444,0,0,0,0,16.75,16.75,Asia/Urumqi,China,2019,True,Final,Final,2019-2022
ALCrimsonCubingSpring2025,c,68,322,0,0,0,0,0,0,0,0,444,0,0,0,0,12.333333333333334,12.25,America/Chicago,USA,2025,True,Final,Final,2023-2026
ALL1EmpireState2024,d,45,210,0,0,0,0,0,0,0,0,444,0,0,0,0,10.333333333333334,10.25,America/New_York,USA,2024,False,Early,First round,2023-2026
ALL1EmpireState2024,f,16,80,0,0,0,0,0,0,0,0,444,0,0,0,0,13.0,13.0,America/New_York,USA,2024,True,Final,Final,2023-2026
ALL1Pittsburgh2023,c,61,227,0,0,0,0,0,0,0,0,444,0,0,0,0,10.75,10.75,America/New_York,USA,2023,True,Final,Final,2023-2026
AMRPlanetCubeOpen2025,d,41,148,0,0,0,0,0,0,0,0,444,0,0,0,0,14.0,14.0,Asia/Calcutta,India,2025,False,Early,First round,2023-2026
AMRPlanetCubeOpen2025,f,18,90,0,0,0,0,0,0,0,0,444,0,0,0,0,17.5,17.5,Asia/Calcutta,India,2025,True,Final,Final,2023-2026
AMondayinAshfield2024,d,11,55,0,0,0,0,0,0,0,0,444,0,0,0,0,9.666666666666666,9.5,America/New_York,USA,2024,False,Early,First round,2023-2026
AMondayinAshfield2024,f,6,30,0,0,0,0,0,0,0,0,444,0,0,0,0,16.25,16.25,America/New_York,USA,2024,True,Final,Final,2023-2026
ANewYearinAuckland2024,d,60,279,0,0,0,0,0,0,0,0,444,0,0,0,0,9.5,9.5,Pacific/Auckland,New Zealand,2024,False,Early,First round,2023-2026
ANewYearinAuckland2024,f,10,50,0,0,0,0,0,0,0,0,444,0,0,0,0,14.25,14.25,Pacific/Auckland,New Zealand,2024,True,Final,Final,2023-2026
ANewYearinAuckland2025,d,54,255,0,0,0,0,0,0,0,0,444,0,0,0,0,11.75,11.75,Pacific/Auckland,New Zealand,2025,False,Early,First round,2023-2026
ANewYearinAuckland2025,f,10,50,0,0,0,0,0,0,0,0,444,0,0,0,0,16.25,16.25,Pacific/Auckland,New Zealand,2025,True,Final,Final,2023-2026
ANewYearinHamilton2023,d,48,213,0,0,0,0,0,0,0,0,444,0,0,0,0,9.0,9.0,Pacific/Auckland,New Zealand,2023,False,Early,First round,2023-2026
ANewYearinHamilton2023,f,12,60,0,0,0,0,0,0,0,0,444,0,0,0,0,13.416666666666666,13.25,Pacific/Auckland,New Zealand,2023,True,Final,Final,2023-2026
AOF2017,d,24,111,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,Canada,2017,False,Early,First round,2016-2018
AOF2017,f,8,40,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,Canada,2017,True,Final,Final,2016-2018
AOpeninRome2022,d,66,249,0,0,0,0,0,0,0,0,444,0,0,0,0,11.583333333333334,11.5,Europe/Rome,Italy,2022,False,Early,First round,2019-2022
AOpeninRome2022,f,20,100,0,0,0,0,0,0,0,0,444,0,0,0,0,16.166666666666668,16.0,Europe/Rome,Italy,2022,True,Final,Final,2019-2022
APACubeBogota2024,f,24,120,0,0,0,0,0,0,0,0,444,0,0,0,0,9.666666666666666,9.5,America/Bogota,Colombia,2024,True,Final,Final,2023-2026
APOLOpen2022,c,9,42,1,0,0,0,0,0,1,0,444,1,0,0,1,10.0,10.0,America/Guayaquil,Ecuador,2022,True,Final,Final,2019-2022
AQPSummer2012,f,4,20,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,Peru,2012,True,Final,Final,2011-2015
ARomperTuPBLima2020,d,43,188,0,0,0,0,0,0,0,0,444,0,0,0,0,14.166666666666666,14.0,America/Lima,Peru,2020,False,Early,First round,2019-2022
ARomperTuPBLima2020,f,15,75,0,0,0,0,0,0,0,0,444,0,0,0,0,15.75,15.75,America/Lima,Peru,2020,True,Final,Final,2019-2022
ASFASpeedcubing2018,d,45,204,0,1,0,0,0,1,0,0,444,1,0,1,0,,,,Australia,2018,False,Early,First round,2016-2018
ASFASpeedcubing2018,f,12,60,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,Australia,2018,True,Final,Final,2016-2018
ASSISTCubing2022,c,20,82,0,0,0,0,0,0,0,0,444,0,0,0,0,14.75,14.75,Europe/Bucharest,Romania,2022,True,Final,Final,2019-2022
ASSISTCubing2022,d,36,116,0,0,0,0,0,0,0,0,444,0,0,0,0,10.5,10.5,Europe/Bucharest,Romania,2022,False,Early,First round,2019-2022
ASSISTCubinginSuceava2023,c,29,115,1,1,0,0,0,0,1,1,444,2,0,0,2,10.0,10.0,Europe/Bucharest,Romania,2023,True,Final,Final,2023-2026
ASaturdayinAshfield2024,f,7,35,0,0,0,0,0,0,0,0,444,0,0,0,0,14.083333333333334,14.0,America/New_York,USA,2024,True,Final,Final,2023-2026
ASundayinAshfield2024,d,9,45,0,0,0,0,0,0,0,0,444,0,0,0,0,11.833333333333334,11.75,America/New_York,USA,2024,False,Early,First round,2023-2026
ASundayinAshfield2024,f,6,30,0,0,0,0,0,0,0,0,444,0,0,0,0,15.416666666666666,15.25,America/New_York,USA,2024,True,Final,Final,2023-2026
ATTJCubeDay2015,c,13,50,1,1,0,0,0,0,1,1,444,2,0,0,2,,,,Turkey,2015,True,Final,Final,2011-2015
ATuesdayinAshfield2024,c,11,49,0,0,0,0,0,0,0,0,444,0,0,0,0,9.5,9.5,America/New_York,USA,2024,True,Final,Final,2023-2026
ATwistyDayinAraneta2024,c,40,188,0,0,0,0,0,0,0,0,444,0,0,0,0,17.0,17.0,Asia/Manila,Philippines,2024,True,Final,Final,2023-2026
AUAOpen2021,c,21,86,0,0,0,0,0,0,0,0,444,0,0,0,0,9.5,9.5,Asia/Yerevan,Armenia,2021,True,Final,Final,2019-2022
AZCubingBigCubeBrawl2018,2,14,70,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,USA,2018,False,Early,Second round,2016-2018
AZCubingBigCubeBrawl2018,d,22,102,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,USA,2018,False,Early,First round,2016-2018
AZCubingBigCubeBrawl2018,f,8,40,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,USA,2018,True,Final,Final,2016-2018
AZCubingFall2015,d,22,71,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,USA,2015,False,Early,First round,2011-2015
AZCubingFall2015,f,9,45,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,USA,2015,True,Final,Final,2011-2015
AZCubingHamiltonWinter2018,c,39,150,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,USA,2018,True,Final,Final,2016-2018
AZCubingOpen2018,d,39,170,0,0,0,0,0,0,0,0,444,0,0,0,0,8.0,8.0,America/Phoenix,USA,2018,False,Early,First round,2016-2018
AZCubingOpen2018,f,8,40,0,0,0,0,0,0,0,0,444,0,0,0,0,15.0,15.0,America/Phoenix,USA,2018,True,Final,Final,2016-2018
AZCubingSpring2017,c,32,127,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,USA,2017,True,Final,Final,2016-2018
AZCubingSpring2018,c,35,145,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,USA,2018,True,Final,Final,2016-2018
AZCubingSummer2016,c,33,135,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,USA,2016,True,Final,Final,2016-2018
AZCubingSummer2022,c,32,112,0,0,0,0,0,0,0,0,444,0,0,0,0,8.0,8.0,America/Phoenix,USA,2022,True,Final,Final,2019-2022
AZCubingWinter2016,c,33,135,0,0,0,0,0,0,0,0,444,0,0,0,0,,,,USA,2016,True,Final,Final,2016-2018
