competitionId,roundTypeId,n_competitors,n_attempts,n_single_rec,n_avg_rec,n_wr_single,n_wr_avg,n_cr_single,n_cr_avg,n_nr_single,n_nr_avg,eventId,n_records,n_wr,n_cr,n_nr,local_hour,bin_15min,timezone,countryId,year,is_final,round_stage,round_name,era
ABHC2019,d,81,354,0,0,0,0,0,0,0,0,555,0,0,0,0,10.583333333333334,10.5,Europe/London,United Kingdom,2019,False,Early,First round,2019-2022
ABHC2019,f,32,160,1,1,0,0,0,0,1,1,555,2,0,0,2,16.666666666666668,16.5,Europe/London,United Kingdom,2019,True,Final,Final,2019-2022
ABHC2022,c,39,195,0,0,0,0,0,0,0,0,555,0,0,0,0,16.75,16.75,Europe/London,United Kingdom,2022,True,Final,Final,2019-2022
ABHC2022,d,58,254,0,0,0,0,0,0,0,0,555,0,0,0,0,11.25,11.25,Europe/London,United Kingdom,2022,False,Early,First round,2019-2022
ABHC2023,c,39,192,0,0,0,0,0,0,0,0,555,0,0,0,0,17.25,17.25,Europe/London,United Kingdom,2023,True,Final,Final,2023-2026
ABHC2023,d,75,273,0,0,0,0,0,0,0,0,555,0,0,0,0,14.75,14.75,Europe/London,United Kingdom,2023,False,Early,First round,2023-2026
ABHM2023,2,16,80,0,0,0,0,0,0,0,0,555,0,0,0,0,17.75,17.75,Europe/London,United Kingdom,2023,False,Early,Second round,2023-2026
ABHM2023,d,50,211,0,0,0,0,0,0,0,0,555,0,0,0,0,14.75,14.75,Europe/London,United Kingdom,2023,False,Early,First round,2023-2026
ABHM2023,f,12,60,0,0,0,0,0,0,0,0,555,0,0,0,0,19.0,19.0,Europe/London,United Kingdom,2023,True,Final,Final,2023-2026
ABuffaloCubeDay2024,c,27,107,0,0,0,0,0,0,0,0,555,0,0,0,0,13.916666666666666,13.75,America/New_York,USA,2024,True,Final,Final,2023-2026
ACA7thAnniversary2022,c,10,38,0,0,0,0,0,0,0,0,555,0,0,0,0,12.0,12.0,Asia/Baku,Azerbaijan,2022,True,Final,Final,2019-2022
ACALeagueFinalBaku2024,c,9,36,0,0,0,0,0,0,0,0,555,0,0,0,0,10.5,10.5,Asia/Baku,Azerbaijan,2024,True,Final,Final,2023-2026
ACARO2016,d,23,103,1,1,0,0,0,0,1,1,555,2,0,0,2,,,,Hong Kong,2016,False,Early,First round,2016-2018
ACARO2016,f,9,45,1,0,0,0,0,0,1,0,555,1,0,0,1,,,,Hong Kong,2016,True,Final,Final,2016-2018
ACubearConPuzzlemania2019,c,8,40,1,1,0,0,0,0,1,1,555,2,0,0,2,16.5,16.5,America/Santo_Domingo,Dominican Republic,2019,True,Final,Final,2019-2022
ACubicHopeIsrael2025,2,18,90,0,0,0,0,0,0,0,0,555,0,0,0,0,,,,Israel,2025,False,Early,Second round,2023-2026
ACubicHopeIsrael2025,d,29,130,0,0,0,0,0,0,0,0,555,0,0,0,0,,,,Israel,2025,False,Early,First round,2023-2026
ACubicHopeIsrael2025,f,12,60,0,1,0,0,0,0,0,1,555,1,0,0,1,,,,Israel,2025,True,Final,Final,2023-2026
AFCubeDays2015,d,23,88,0,0,0,0,0,0,0,0,555,0,0,0,0,,,,Sweden,2015,False,Early,First round,2011-2015
AFCubeDays2015,f,8,40,1,1,0,0,0,0,1,1,555,2,0,0,2,,,,Sweden,2015,True,Final,Final,2011-2015
AFSwedishCubeOpen2016,c,38,115,0,1,0,0,0,0,0,1,555,1,0,0,1,,,,Sweden,2016,True,Final,Final,2016-2018
AFridayinAshfield2024,1,9,45,0,0,0,0,0,0,0,0,555,0,0,0,0,14.0,14.0,America/New_York,USA,2024,False,Early,First round,2023-2026
AFridayinAshfield2024,f,4,20,0,0,0,0,0,0,0,0,555,0,0,0,0,16.416666666666668,16.25,America/New_York,USA,2024,True,Final,Final,2023-2026
AGChampionship2017,c,25,92,0,0,0,0,0,0,0,0,555,0,0,0,0,,,,Indonesia,2017,True,Final,Final,2016-2018
AGoodFridayinHorseheads2025,f,8,36,0,0,0,0,0,0,0,0,555,0,0,0,0,,,,USA,2025,True,Final,Final,2023-2026
ALL1EmpireState2024,d,36,153,0,0,0,0,0,0,0,0,555,0,0,0,0,15.083333333333334,15.0,America/New_York,USA,2024,False,Early,First round,2023-2026
ALL1EmpireState2024,f,12,60,0,0,0,0,0,0,0,0,555,0,0,0,0,14.0,14.0,America/New_York,USA,2024,True,Final,Final,2023-2026
ALL1Pittsburgh2023,c,48,171,0,0,0,0,0,0,0,0,555,0,0,0,0,16.0,16.0,America/New_York,USA,2023,True,Final,Final,2023-2026
ALittleFuninLittletonCO2025,d,35,136,0,0,0,0,0,0,0,0,555,0,0,0,0,13.25,13.25,America/Denver,USA,2025,False,Early,First round,2023-2026
ALittleFuninLittletonCO2025,f,10,50,0,0,0,0,0,0,0,0,555,0,0,0,0,14.75,14.75,America/Denver,USA,2025,True,Final,Final,2023-2026
AMRPlanetCubeOpen2025,d,28,107,0,0,0,0,0,0,0,0,555,0,0,0,0,10.0,10.0,Asia/Calcutta,India,2025,False,Early,First round,2023-2026
AMRPlanetCubeOpen2025,f,9,45,0,0,0,0,0,0,0,0,555,0,0,0,0,16.0,16.0,Asia/Calcutta,India,2025,True,Final,Final,2023-2026
ANewYearinAuckland2024,d,34,164,0,0,0,0,0,0,0,0,555,0,0,0,0,8.5,8.5,Pacific/Auckland,New Zealand,2024,False,Early,First round,2023-2026
ANewYearinAuckland2024,f,10,50,0,0,0,0,0,0,0,0,555,0,0,0,0,14.75,14.75,Pacific/Auckland,New Zealand,2024,True,Final,Final,2023-2026
ANewYearinAuckland2025,d,41,202,0,0,0,0,0,0,0,0,555,0,0,0,0,10.75,10.75,Pacific/Auckland,New Zealand,2025,False,Early,First round,2023-2026
ANewYearinAuckland2025,f,8,40,0,0,0,0,0,0,0,0,555,0,0,0,0,16.25,16.25,Pacific/Auckland,New Zealand,2025,True,Final,Final,2023-2026
AOF2017,c,12,54,0,0,0,0,0,0,0,0,555,0,0,0,0,,,,Canada,2017,True,Final,Final,2016-2018
AOpeninRome2022,c,49,175,0,0,0,0,0,0,0,0,555,0,0,0,0,14.833333333333334,14.75,Europe/Rome,Italy,2022,True,Final,Final,2019-2022
AQPSummer2012,f,2,10,0,0,0,0,0,0,0,0,555,0,0,0,0,,,,Peru,2012,True,Final,Final,2011-2015
ARomperTuPBLima2020,d,20,94,0,0,0,0,0,0,0,0,555,0,0,0,0,11.0,11.0,America/Lima,Peru,2020,False,Early,First round,2019-2022
ARomperTuPBLima2020,f,8,40,0,0,0,0,0,0,0,0,555,0,0,0,0,16.083333333333332,16.0,America/Lima,Peru,2020,True,Final,Final,2019-2022
ASFASpeedcubing2018,d,33,134,0,0,0,0,0,0,0,0,555,0,0,0,0,,,,Australia,2018,False,Early,First round,2016-2018
ASFASpeedcubing2018,f,12,60,0,0,0,0,0,0,0,0,555,0,0,0,0,,,,Australia,2018,True,Final,Final,2016-2018
ASSISTCubing2022,c,19,71,0,0,0,0,0,0,0,0,555,0,0,0,0,11.5,11.5,Europe/Bucharest,Romania,2022,True,Final,Final,2019-2022
ASundayinAshfield2024,d,9,45,0,0,0,0,0,0,0,0,555,0,0,0,0,9.666666666666666,9.5,America/New_York,USA,2024,False,Early,First round,2023-2026
ASundayinAshfield2024,f,6,30,0,0,0,0,0,0,0,0,555,0,0,0,0,14.166666666666666,14.0,America/New_York,USA,2024,True,Final,Final,2023-2026
ATTJCubeDay2015,c,9,39,1,1,0,0,0,0,1,1,555,2,0,0,2,,,,Turkey,2015,True,Final,Final,2011-2015
ATuesdayinAshfield2024,c,8,37,0,0,0,0,0,0,0,0,555,0,0,0,0,10.0,10.0,America/New_York,USA,2024,True,Final,Final,2023-2026
ATwistyDayinAraneta2024,c,26,106,0,0,0,0,0,0,0,0,555,0,0,0,0,11.0,11.0,Asia/Manila,Philippines,2024,True,Final,Final,2023-2026
AZCubingBigCubeBrawl2018,d,15,72,0,0,0,0,0,0,0,0,555,0,0,0,0,,,,USA,2018,False,Early,First round,2016-2018
AZCubingBigCubeBrawl2018,f,8,40,0,1,0,0,0,0,0,1,555,1,0,0,1,,,,USA,2018,True,Final,Final,2016-2018
AZCubingFall2015,c,15,66,0,0,0,0,0,0,0,0,555,0,0,0,0,,,,USA,2015,True,Final,Final,2011-2015
AZCubingFall2016,c,20,85,0,0,0,0,0,0,0,0,555,0,0,0,0,,,,USA,2016,True,Final,Final,2016-2018
AZCubingSpring2017,d,18,78,0,0,0,0,0,0,0,0,555,0,0,0,0,,,,USA,2017,False,Early,First round,2016-2018
AZCubingSpring2017,f,10,50,0,0,0,0,0,0,0,0,555,0,0,0,0,,,,USA,2017,True,Final,Final,2016-2018
AZCubingSpring2018,c,27,112,0,1,0,0,0,1,0,0,555,1,0,1,0,,,,USA,2018,True,Final,Final,2016-2018
AZCubingSpring2019,c,20,79,0,0,0,0,0,0,0,0,555,0,0,0,0,10.5,10.5,America/Phoenix,USA,2019,True,Final,Final,2019-2022
AZCubingSummer2017,c,18,72,0,0,0,0,0,0,0,0,555,0,0,0,0,,,,USA,2017,True,Final,Final,2016-2018
AZCubingSummer2019,f,34,152,0,0,0,0,0,0,0,0,555,0,0,0,0,14.833333333333334,14.75,America/Phoenix,USA,2019,True,Final,Final,2019-2022
AZCubingSummer2022,c,18,51,0,0,0,0,0,0,0,0,555,0,0,0,0,15.083333333333334,15.0,America/Phoenix,USA,2022,True,Final,Final,2019-2022
AZCubingWinter2016,c,23,94,0,0,0,0,0,0,0,0,555,0,0,0,0,,,,USA,2016,True,Final,Final,2016-2018
AZCubingWinter2022,d,51,207,0,0,0,0,0,0,0,0,555,0,0,0,0,8.416666666666666,8.25,America/Phoenix,USA,2022,False,Early,First round,2019-2022
AZCubingWinter2022,f,8,40,0,0,0,0,0,0,0,0,555,0,0,0,0,16.25,16.25,America/Phoenix,USA,2022,True,Final,Final,2019-2022
AachenOpen2009,c,34,135,0,1,0,0,0,0,0,1,555,1,0,0,1,,,,Germany,2009,True,Final,Final,
AachenOpen2010,c,56,178,2,1,0,0,0,0,2,1,555,3,0,0,3,,,,Germany,2010,True,Final,Final,
AachenOpen2011,d,92,277,0,0,0,0,0,0,0,0,555,0,0,0,0,,,,Germany,2011,False,Early,First round,2011-2015
AachenOpen2011,f,16,80,0,0,0,0,0,0,0,0,555,0,0,0,0,,,,Germany,2011,True,Final,Final,2011-2015
AachenOpen2025,2,32,160,0,0,0,0,0,0,0,0,555,0,0,0,0,17.916666666666668,17.75,Europe/Berlin,Germany,2025,False,Early,Second round,2023-2026
AachenOpen2025,d,62,292,1,0,0,0,0,0,1,0,555,1,0,0,1,14.583333333333334,14.5,Europe/Berlin,Germany,2025,False,Early,First round,2023-2026
AachenOpen2025,f,16,80,0,0,0,0,0,0,0,0,555,0,0,0,0,19.166666666666668,19.0,Europe/Berlin,Germany,2025,True,Final,Final,2023-2026
AachenSummer2012,d,54,202,0,0,0,0,0,0,0,0,555,0,0,0,0,,,,Germany,2012,False,Early,First round,2011-2015
AachenSummer2012,f,16,80,0,0,0,0,0,0,0,0,555,0,0,0,0,,,,Germany,2012,True,Final,Final,2011-2015
AalborgOpen2011,f,7,35,1,1,0,0,0,0,1,1,555,2,0,0,2,,,,Denmark,2011,True,Final,Final,2011-2015
AalborgOpen2024,c,15,62,0,0,0,0,0,0,0,0,555,0,0,0,0,10.25,10.25,Europe/Copenhagen,Denmark,2024,True,Final,Final,2023-2026
AarhusAdvent2024,f,27,122,0,0,0,0,0,0,0,0,555,0,0,0,0,15.75,15.75,Europe/Copenhagen,Denmark,2024,True,Final,Final,2023-2026
AarhusChristmas2019,c,24,102,0,0,0,0,0,0,0,0,555,0,0,0,0,13.333333333333334,13.25,Europe/Copenhagen,Denmark,2019,True,Final,Final,2019-2022
AarhusOpen2012,f,8,40,0,0,0,0,0,0,0,0,555,0,0,0,0,,,,Denmark,2012,True,Final,Final,2011-2015
AarhusOpen2022,f,43,206,0,0,0,0,0,0,0,0,555,0,0,0,0,10.0,10.0,Europe/Copenhagen,Denmark,2022,True,Final,Final,2019-2022
AarhusSpring2019,c,25,119,0,0,0,0,0,0,0,0,555,0,0,0,0,10.916666666666666,10.75,Europe/Copenhagen,Denmark,2019,True,Final,Final,2019-2022
AarhusSpring2023,f,28,118,1,0,0,0,0,0,1,0,555,1,0,0,1,14.5,14.5,Europe/Copenhagen,Denmark,2023,True,Final,Final,2023-2026
AarhusSpring2024,f,29,134,0,0,0,0,0,0,0,0,555,0,0,0,0,16.416666666666668,16.25,Europe/Copenhagen,Denmark,2024,True,Final,Final,2023-2026
AarhusWinter2025,1,20,92,0,0,0,0,0,0,0,0,555,0,0,0,0,10.666666666666666,10.5,Europe/Copenhagen,Denmark,2025,False,Early,First round,2023-2026
AarhusWinter2025,f,14,70,0,0,0,0,0,0,0,0,555,0,0,0,0,11.5,11.5,Europe/Copenhagen,Denmark,2025,True,Final,Final,2023-2026
AaseeAlgorithms2023,c,63,261,0,0,0,0,0,0,0,0,555,0,0,0,0,13.583333333333334,13.5,Europe/Berlin,Germany,2023,True,Final,Final,2023-2026
AbbotsfordBigCubeDay2022,d,22,92,1,1,0,0,0,0,1,1,555,2,0,0,2,,,,Australia,2022,False,Early,First round,2019-2022
AbbotsfordBigCubeDay2022,e,15,75,0,0,0,0,0,0,0,0,555,0,0,0,0,,,,Australia,2022,False,Early,Second round,2019-2022
AbbotsfordBigCubeDay2022,f,6,30,0,0,0,0,0,0,0,0,555,0,0,0,0,,,,Australia,2022,True,Final,Final,2019-2022
AbiertodeLaMatanza2024,c,25,119,0,0,0,0,0,0,0,0,555,0,0,0,0,16.75,16.75,America/Argentina/Buenos_Aires,Argentina,2024,True,Final,Final,2023-2026
AbiertodelMiradorenPrimavera2024,d,23,112,0,0,0,0,0,0,0,0,555,0,0,0,0,11.5,11.5,America/Argentina/Buenos_Aires,Argentina,2024,False,Early,First round,2023-2026
AbiertodelMiradorenPrimavera2024,f,10,50,0,0,0,0,0,0,0,0,555,0,0,0,0,15.0,15.0,America/Argentina/Buenos_Aires,Argentina,2024,True,Final,Final,2023-2026
AboardthePyraminxTrain2018,d,17,70,0,0,0,0,0,0,0,0,555,0,0,0,0,,,,India,2018,False,Early,First round,2016-2018
AboardthePyraminxTrain2018,f,6,30,0,0,0,0,0,0,0,0,555,0,0,0,0,,,,India,2018,True,Final,Final,2016-2018
AbrakadabraMagic2015,c,9,39,1,2,0,0,0,0,1,2,555,3,0,0,3,,,,Venezuela,2015,True,Final,Final,2011-2015
AbruzzoalCubo2025,c,27,120,0,0,0,0,0,0,0,0,555,0,0,0,0,10.833333333333334,10.75,Europe/Rome,Italy,2025,True,Final,Final,2023-2026
AcadianaClassic2019,d,11,46,0,0,0,0,0,0,0,0,555,0,0,0,0,12.25,12.25,America/Chicago,USA,2019,False,Early,First round,2019-2022
AcadianaClassic2019,f,4,20,0,0,0,0,0,0,0,0,555,0,0,0,0,16.0,16.0,America/Chicago,USA,2019,True,Final,Final,2019-2022
AcarajeOpen2019,c,6,30,0,0,0,0,0,0,0,0,555,0,0,0,0,,,,Brazil,2019,True,Final,Final,2019-2022
AcarajeOpen2019,d,11,52,0,0,0,0,0,0,0,0,555,0,0,0,0,,,,Brazil,2019,False,Early,First round,2019-2022
AcrosstheWoodsKentuckyA2023,1,17,81,0,0,0,0,0,0,0,0,555,0,0,0,0,8.25,8.25,America/Kentucky/Louisville,USA,2023,False,Early,First round,2023-2026
AcrosstheWoodsKentuckyA2023,f,8,40,0,0,0,0,0,0,0,0,555,0,0,0,0,14.583333333333334,14.5,America/Kentucky/Louisville,USA,2023,True,Final,Final,2023-2026
AdelaideAutumn2023,c,39,147,0,0,0,0,0,0,0,0,555,0,0,0,0,15.916666666666666,15.75,Australia/Adelaide,Australia,2023,True,Final,Final,2023-2026
