competitionId,roundTypeId,n_competitors,n_attempts,n_single_rec,n_avg_rec,n_wr_single,n_wr_avg,n_cr_single,n_cr_avg,n_nr_single,n_nr_avg,eventId,n_records,n_wr,n_cr,n_nr,local_hour,bin_15min,timezone,countryId,year,is_final,round_stage,round_name,era
100YilMBACubeWeekend2023,f,8,19,0,0,0,0,0,0,0,0,666,0,0,0,0,14.75,14.75,Europe/Istanbul,Turkey,2023,True,Final,Final,2023-2026
10thAnniversaryCervantes2024,c,14,30,2,2,0,0,0,0,2,2,666,4,0,0,4,10.5,10.5,America/Montevideo,Uruguay,2024,True,Final,Final,2023-2026
12SidesofSilesia2018,d,19,41,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Poland,2018,False,Early,First round,2016-2018
12SidesofSilesia2018,f,12,36,2,3,0,0,0,0,2,3,666,5,0,0,5,,,,Poland,2018,True,Final,Final,2016-2018
150thCubeMeetinginBrest2017,c,5,13,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Belarus,2017,True,Final,Final,2016-2018
1AVG2013,f,12,34,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Netherlands,2013,True,Final,Final,2011-2015
1aLordagskubeniVasteras2024,f,10,30,0,0,0,0,0,0,0,0,666,0,0,0,0,13.0,13.0,Europe/Stockholm,Sweden,2024,True,Final,Final,2023-2026
1stJorhatOpen2019,c,3,9,0,0,0,0,0,0,0,0,666,0,0,0,0,13.5,13.5,Asia/Kolkata,India,2019,True,Final,Final,2019-2022
24HorasElTambo2024,f,4,12,1,1,0,0,0,0,1,1,666,2,0,0,2,17.0,17.0,America/Guayaquil,Ecuador,2024,True,Final,Final,2023-2026
24HorasemSalvador2024,1,10,28,0,0,0,0,0,0,0,0,666,0,0,0,0,0.9166666666666666,0.75,America/Bahia,Brazil,2024,False,Early,First round,2023-2026
24HorasemSalvador2024,f,5,15,0,0,0,0,0,0,0,0,666,0,0,0,0,6.166666666666667,6.0,America/Bahia,Brazil,2024,True,Final,Final,2023-2026
24HoursWarmUpinAstana2024,c,12,28,0,0,0,0,0,0,0,0,666,0,0,0,0,13.0,13.0,Asia/Almaty,Kazakhstan,2024,True,Final,Final,2023-2026
24HoursinAker2024,c,29,65,0,0,0,0,0,0,0,0,666,0,0,0,0,20.33333333333333,20.25,Europe/Stockholm,Sweden,2024,True,Final,Final,2023-2026
24HoursinFlen2023,c,20,52,0,1,0,0,0,0,0,1,666,1,0,0,1,20.416666666666668,20.25,Europe/Stockholm,Sweden,2023,True,Final,Final,2023-2026
2FTISanDiego2016,c,14,36,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,USA,2016,True,Final,Final,2016-2018
2aLordagskubeniVasteras2024,f,10,25,0,0,0,0,0,0,0,0,666,0,0,0,0,13.166666666666666,13.0,Europe/Stockholm,Sweden,2024,True,Final,Final,2023-2026
2x2at2inPrague2024,c,27,47,0,0,0,0,0,0,0,0,666,0,0,0,0,5.5,5.5,Europe/Prague,Czech Republic,2024,True,Final,Final,2023-2026
2x2inTamakiMakaurau2025,d,24,70,0,0,0,0,0,0,0,0,666,0,0,0,0,8.5,8.5,Pacific/Auckland,New Zealand,2025,False,Early,First round,2023-2026
2x2inTamakiMakaurau2025,f,8,24,0,0,0,0,0,0,0,0,666,0,0,0,0,16.5,16.5,Pacific/Auckland,New Zealand,2025,True,Final,Final,2023-2026
33TrentiniATrento2025,d,28,74,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Italy,2025,False,Early,First round,2023-2026
33TrentiniATrento2025,f,21,63,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Italy,2025,True,Final,Final,2023-2026
3eLordagskubeniVasteras2024,f,9,26,0,0,0,0,0,0,0,0,666,0,0,0,0,13.166666666666666,13.0,Europe/Stockholm,Sweden,2024,True,Final,Final,2023-2026
4x4byRoad44Israel2024,c,30,86,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Israel,2024,True,Final,Final,2023-2026
50andCountingIreland2024,c,29,70,0,0,0,0,0,0,0,0,666,0,0,0,0,11.5,11.5,Europe/Dublin,Ireland,2024,True,Final,Final,2023-2026
5thGuwahatiOpen2019,f,4,12,0,0,0,0,0,0,0,0,666,0,0,0,0,11.75,11.75,Asia/Kolkata,India,2019,True,Final,Final,2019-2022
5x5onMadisonIce2023,d,28,72,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,USA,2023,False,Early,First round,2023-2026
5x5onMadisonIce2023,f,8,24,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,USA,2023,True,Final,Final,2023-2026
625BayArea2017,d,26,60,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,USA,2017,False,Early,First round,2016-2018
625BayArea2017,f,8,24,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,USA,2017,True,Final,Final,2016-2018
6byRoad6Israel2024,2,14,42,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Israel,2024,False,Early,Second round,2023-2026
6byRoad6Israel2024,d,20,56,1,0,0,0,0,0,1,0,666,1,0,0,1,,,,Israel,2024,False,Early,First round,2023-2026
6byRoad6Israel2024,f,10,30,0,1,0,0,0,0,0,1,666,1,0,0,1,,,,Israel,2024,True,Final,Final,2023-2026
6thGuwahatiOpen2024,c,3,9,0,0,0,0,0,0,0,0,666,0,0,0,0,17.25,17.25,Asia/Kolkata,India,2024,True,Final,Final,2023-2026
6x6StillinaMadisonPark2024,d,24,70,0,0,0,0,0,0,0,0,666,0,0,0,0,11.5,11.5,America/Chicago,USA,2024,False,Early,First round,2023-2026
6x6StillinaMadisonPark2024,e,18,54,0,0,0,0,0,0,0,0,666,0,0,0,0,15.583333333333334,15.5,America/Chicago,USA,2024,False,Early,Second round,2023-2026
6x6StillinaMadisonPark2024,f,12,36,0,0,0,0,0,0,0,0,666,0,0,0,0,18.25,18.25,America/Chicago,USA,2024,True,Final,Final,2023-2026
7x7MadisonPark2022,d,32,78,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,USA,2022,False,Early,First round,2019-2022
7x7MadisonPark2022,e,24,68,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,USA,2022,False,Early,Second round,2019-2022
7x7MadisonPark2022,f,8,24,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,USA,2022,True,Final,Final,2019-2022
ABCD2018,c,16,44,1,0,1,0,0,0,0,0,666,1,1,0,0,,,,USA,2018,True,Final,Final,2016-2018
ABHC2016,c,14,36,0,1,0,0,0,0,0,1,666,1,0,0,1,,,,United Kingdom,2016,True,Final,Final,2016-2018
ABHC2018,c,55,142,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,United Kingdom,2018,True,Final,Final,2016-2018
ABHC2019,c,44,112,1,2,0,0,0,0,1,2,666,3,0,0,3,16.0,16.0,Europe/London,United Kingdom,2019,True,Final,Final,2019-2022
ABHM2023,d,39,95,0,1,0,0,0,0,0,1,666,1,0,0,1,13.333333333333334,13.25,Europe/London,United Kingdom,2023,False,Early,First round,2023-2026
ABHM2023,f,16,48,1,0,0,0,0,0,1,0,666,1,0,0,1,15.916666666666666,15.75,Europe/London,United Kingdom,2023,True,Final,Final,2023-2026
ABruinCubeDaySpring2023,d,37,89,0,0,0,0,0,0,0,0,666,0,0,0,0,13.5,13.5,America/Los_Angeles,USA,2023,False,Early,First round,2023-2026
ABruinCubeDaySpring2023,f,8,24,0,0,0,0,0,0,0,0,666,0,0,0,0,16.333333333333332,16.25,America/Los_Angeles,USA,2023,True,Final,Final,2023-2026
ABuffaloCubeDay2024,c,16,36,0,0,0,0,0,0,0,0,666,0,0,0,0,12.583333333333334,12.5,America/New_York,USA,2024,True,Final,Final,2023-2026
ACA7thAnniversary2022,c,4,10,0,0,0,0,0,0,0,0,666,0,0,0,0,16.166666666666668,16.0,Asia/Baku,Azerbaijan,2022,True,Final,Final,2019-2022
ACARO2016,c,14,36,1,1,0,0,0,0,1,1,666,2,0,0,2,,,,Hong Kong,2016,True,Final,Final,2016-2018
ACubearConPuzzlemania2019,c,5,11,0,0,0,0,0,0,0,0,666,0,0,0,0,12.0,12.0,America/Santo_Domingo,Dominican Republic,2019,True,Final,Final,2019-2022
AFSwedishCubeOpen2016,c,17,35,1,0,0,0,0,0,1,0,666,1,0,0,1,,,,Sweden,2016,True,Final,Final,2016-2018
AGChampionship2017,c,12,30,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Indonesia,2017,True,Final,Final,2016-2018
AGoodFridayinHorseheads2025,f,6,18,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,USA,2025,True,Final,Final,2023-2026
ALL1EmpireState2024,d,30,68,0,0,0,0,0,0,0,0,666,0,0,0,0,11.333333333333334,11.25,America/New_York,USA,2024,False,Early,First round,2023-2026
ALL1EmpireState2024,f,12,35,0,0,0,0,0,0,0,0,666,0,0,0,0,13.5,13.5,America/New_York,USA,2024,True,Final,Final,2023-2026
ALL1Pittsburgh2023,c,34,78,0,0,0,0,0,0,0,0,666,0,0,0,0,13.0,13.0,America/New_York,USA,2023,True,Final,Final,2023-2026
AMRPlanetCubeOpen2025,c,14,32,0,0,0,0,0,0,0,0,666,0,0,0,0,12.0,12.0,Asia/Calcutta,India,2025,True,Final,Final,2023-2026
AOpeninRome2022,c,29,63,0,0,0,0,0,0,0,0,666,0,0,0,0,11.666666666666666,11.5,Europe/Rome,Italy,2022,True,Final,Final,2019-2022
ARomperTuPBLima2020,c,17,41,0,0,0,0,0,0,0,0,666,0,0,0,0,10.0,10.0,America/Lima,Peru,2020,True,Final,Final,2019-2022
ASVPSideEvents2023,d,19,49,1,0,0,0,0,0,1,0,666,1,0,0,1,,,,Italy,2023,False,Early,First round,2023-2026
ASVPSideEvents2023,f,10,30,0,1,0,0,0,0,0,1,666,1,0,0,1,,,,Italy,2023,True,Final,Final,2023-2026
ASundayinAshfield2024,f,7,20,0,0,0,0,0,0,0,0,666,0,0,0,0,10.5,10.5,America/New_York,USA,2024,True,Final,Final,2023-2026
ATuesdayinAshfield2024,f,7,19,0,0,0,0,0,0,0,0,666,0,0,0,0,10.5,10.5,America/New_York,USA,2024,True,Final,Final,2023-2026
ATwistyDayinAraneta2024,c,15,41,0,0,0,0,0,0,0,0,666,0,0,0,0,10.25,10.25,Asia/Manila,Philippines,2024,True,Final,Final,2023-2026
AZCubingBigCubeBrawl2018,c,9,25,1,1,0,0,1,1,0,0,666,2,0,2,0,,,,USA,2018,True,Final,Final,2016-2018
AZCubingFall2015,f,7,21,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,USA,2015,True,Final,Final,2011-2015
AZCubingSpring2016,c,9,23,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,USA,2016,True,Final,Final,2016-2018
AZCubingSpring2018,c,16,38,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,USA,2018,True,Final,Final,2016-2018
AZCubingSummer2017,c,9,21,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,USA,2017,True,Final,Final,2016-2018
AZCubingSummer2019,c,21,49,0,0,0,0,0,0,0,0,666,0,0,0,0,9.0,9.0,America/Phoenix,USA,2019,True,Final,Final,2019-2022
AZCubingWinter2017,c,18,50,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,USA,2017,True,Final,Final,2016-2018
AZCubingWinter2022,c,33,65,0,0,0,0,0,0,0,0,666,0,0,0,0,16.0,16.0,America/Phoenix,USA,2022,True,Final,Final,2019-2022
AachenOpen2010,c,31,74,1,1,0,0,0,0,1,1,666,2,0,0,2,,,,Germany,2010,True,Final,Final,
AachenOpen2011,c,35,80,1,0,0,0,0,0,1,0,666,1,0,0,1,,,,Germany,2011,True,Final,Final,2011-2015
AachenOpen2025,d,50,122,0,0,0,0,0,0,0,0,666,0,0,0,0,13.75,13.75,Europe/Berlin,Germany,2025,False,Early,First round,2023-2026
AachenOpen2025,f,12,36,0,0,0,0,0,0,0,0,666,0,0,0,0,16.916666666666668,16.75,Europe/Berlin,Germany,2025,True,Final,Final,2023-2026
AachenSummer2012,c,27,47,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Germany,2012,True,Final,Final,2011-2015
AarhusAdvent2024,f,19,52,0,0,0,0,0,0,0,0,666,0,0,0,0,9.5,9.5,Europe/Copenhagen,Denmark,2024,True,Final,Final,2023-2026
AarhusChristmas2019,c,15,39,0,0,0,0,0,0,0,0,666,0,0,0,0,10.0,10.0,Europe/Copenhagen,Denmark,2019,True,Final,Final,2019-2022
AaseeAlgorithms2023,f,53,144,0,0,0,0,0,0,0,0,666,0,0,0,0,16.083333333333332,16.0,Europe/Berlin,Germany,2023,True,Final,Final,2023-2026
AbbotsfordBigCubeDay2022,d,21,53,1,1,0,0,0,0,1,1,666,2,0,0,2,,,,Australia,2022,False,Early,First round,2019-2022
AbbotsfordBigCubeDay2022,e,15,39,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Australia,2022,False,Early,Second round,2019-2022
AbbotsfordBigCubeDay2022,f,6,18,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Australia,2022,True,Final,Final,2019-2022
AbiertodelMiradorenPrimavera2024,c,15,43,1,1,0,0,0,1,1,0,666,2,0,1,1,16.833333333333332,16.75,America/Argentina/Buenos_Aires,Argentina,2024,True,Final,Final,2023-2026
AbrakadabraMagic2015,f,6,18,2,2,0,0,0,0,2,2,666,4,0,0,4,,,,Venezuela,2015,True,Final,Final,2011-2015
AcarajeOpen2019,c,6,16,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Brazil,2019,True,Final,Final,2019-2022
AcarajeOpen2019,d,8,24,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Brazil,2019,False,Early,First round,2019-2022
AckermanSpring2024,f,42,118,0,0,0,0,0,0,0,0,666,0,0,0,0,7.583333333333333,7.5,America/Chicago,USA,2024,True,Final,Final,2023-2026
AcrosstheWoodsKentuckyA2023,1,15,45,0,0,0,0,0,0,0,0,666,0,0,0,0,8.25,8.25,America/Kentucky/Louisville,USA,2023,False,Early,First round,2023-2026
AcrosstheWoodsKentuckyA2023,f,8,24,0,0,0,0,0,0,0,0,666,0,0,0,0,14.083333333333334,14.0,America/Kentucky/Louisville,USA,2023,True,Final,Final,2023-2026
AdelaideSummer2017,d,10,24,1,1,1,1,0,0,0,0,666,2,2,0,0,,,,Australia,2017,False,Early,First round,2016-2018
AdelaideSummer2017,f,4,12,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Australia,2017,True,Final,Final,2016-2018
AdelaideSummer2018,c,15,43,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Australia,2018,True,Final,Final,2016-2018
AdelaideSummer2019,c,22,62,0,0,0,0,0,0,0,0,666,0,0,0,0,14.0,14.0,Australia/Adelaide,Australia,2019,True,Final,Final,2019-2022
AdelaideSummer2025,f,30,80,0,0,0,0,0,0,0,0,666,0,0,0,0,14.166666666666666,14.0,Australia/Adelaide,Australia,2025,True,Final,Final,2023-2026
AdelaideWinter2018,c,7,13,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Australia,2018,True,Final,Final,2016-2018
AdelaideWinterSaturday2023,c,12,24,0,0,0,0,0,0,0,0,666,0,0,0,0,14.916666666666666,14.75,Australia/Adelaide,Australia,2023,True,Final,Final,2023-2026
AficubeA2022,d,24,62,0,0,0,0,0,0,0,0,666,0,0,0,0,14.75,14.75,Asia/Jerusalem,Israel,2022,False,Early,First round,2019-2022
AficubeA2022,f,15,45,0,0,0,0,0,0,0,0,666,0,0,0,0,17.75,17.75,Asia/Jerusalem,Israel,2022,True,Final,Final,2019-2022
AficubeB2022,d,15,43,1,1,0,0,0,0,1,1,666,2,0,0,2,14.75,14.75,Asia/Jerusalem,Israel,2022,False,Early,First round,2019-2022
AficubeB2022,f,10,30,0,0,0,0,0,0,0,0,666,0,0,0,0,17.75,17.75,Asia/Jerusalem,Israel,2022,True,Final,Final,2019-2022
AftabCubingDays2018,c,7,21,0,0,0,0,0,0,0,0,666,0,0,0,0,10.75,10.75,Asia/Tehran,Iran,2018,True,Final,Final,2016-2018
AgouraCubingAgain2023,d,31,73,0,0,0,0,0,0,0,0,666,0,0,0,0,10.5,10.5,America/Los_Angeles,USA,2023,False,Early,First round,2023-2026
AgouraCubingAgain2023,f,8,24,0,0,0,0,0,0,0,0,666,0,0,0,0,16.833333333333332,16.75,America/Los_Angeles,USA,2023,True,Final,Final,2023-2026
Ags2014,d,19,47,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Mexico,2014,False,Early,First round,2011-2015
Ags2014,f,5,15,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Mexico,2014,True,Final,Final,2011-2015
AguasCalientesSummer2015,d,17,47,1,1,0,0,0,0,1,1,666,2,0,0,2,,,,Mexico,2015,False,Early,First round,2011-2015
AguasCalientesSummer2015,f,6,18,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Mexico,2015,True,Final,Final,2011-2015
AguascalientesSummer2016,d,25,67,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Mexico,2016,False,Early,First round,2016-2018
AguascalientesSummer2016,f,4,12,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Mexico,2016,True,Final,Final,2016-2018
AgulhasNegrasOpen2012,c,8,12,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Brazil,2012,True,Final,Final,2011-2015
AirCapitalCubingSummer2023,c,27,67,0,0,0,0,0,0,0,0,666,0,0,0,0,14.166666666666666,14.0,America/Chicago,USA,2023,True,Final,Final,2023-2026
AirdrieNxNs2024,d,30,66,1,0,0,0,0,0,1,0,666,1,0,0,1,13.0,13.0,America/Edmonton,Canada,2024,False,Early,First round,2023-2026
AirdrieNxNs2024,f,12,36,0,0,0,0,0,0,0,0,666,0,0,0,0,16.0,16.0,America/Edmonton,Canada,2024,True,Final,Final,2023-2026
AjaxNNN2022,c,34,90,0,1,0,0,0,0,0,1,666,1,0,0,1,13.25,13.25,America/Toronto,Canada,2022,True,Final,Final,2019-2022
AktobeCubeDays2018,c,10,18,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Kazakhstan,2018,True,Final,Final,2016-2018
AlMadarOpen2025,f,4,12,0,0,0,0,0,0,0,0,666,0,0,0,0,10.416666666666666,10.25,Asia/Amman,Jordan,2025,True,Final,Final,2023-2026
AlabamaChampionship2024,c,49,105,0,0,0,0,0,0,0,0,666,0,0,0,0,9.916666666666666,9.75,America/Chicago,USA,2024,True,Final,Final,2023-2026
AlagoinhasOpen2017,c,5,9,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Brazil,2017,True,Final,Final,2016-2018
AlaniaOpen2010,c,10,26,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Germany,2010,True,Final,Final,
AlaniaOpen2011,c,14,39,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Germany,2011,True,Final,Final,2011-2015
AlbaIuliaCubing2022,d,13,35,0,0,0,0,0,0,0,0,666,0,0,0,0,11.0,11.0,Europe/Bucharest,Romania,2022,False,Early,First round,2019-2022
AlbaIuliaCubing2022,f,9,27,0,0,0,0,0,0,0,0,666,0,0,0,0,15.5,15.5,Europe/Bucharest,Romania,2022,True,Final,Final,2019-2022
AlbaceteOpen2016,c,4,8,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Spain,2016,True,Final,Final,2016-2018
AlbanyFall2019,c,20,44,0,0,0,0,0,0,0,0,666,0,0,0,0,13.25,13.25,America/Chicago,USA,2019,True,Final,Final,2019-2022
Alberta10thAnniversary2025,c,45,102,0,0,0,0,0,0,0,0,666,0,0,0,0,11.0,11.0,America/Edmonton,Canada,2025,True,Final,Final,2023-2026
Alberta5thAnniversary2020,c,28,60,0,0,0,0,0,0,0,0,666,0,0,0,0,16.0,16.0,America/Edmonton,Canada,2020,True,Final,Final,2019-2022
AldeillaWinterOpen2025,c,8,18,0,0,0,0,0,0,0,0,666,0,0,0,0,10.333333333333334,10.25,Europe/Madrid,Spain,2025,True,Final,Final,2023-2026
AlhambraLMO2014,f,3,9,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Spain,2014,True,Final,Final,2011-2015
AllEventsinStockholm2024,f,19,52,0,0,0,0,0,0,0,0,666,0,0,0,0,17.583333333333332,17.5,Europe/Stockholm,Sweden,2024,True,Final,Final,2023-2026
AllRoundersinStobierna2023,c,17,41,0,0,0,0,0,0,0,0,666,0,0,0,0,14.666666666666666,14.5,Europe/Warsaw,Poland,2023,True,Final,Final,2023-2026
AlmadarSchool2022,c,4,10,2,2,0,0,0,0,2,2,666,4,0,0,4,13.25,13.25,Asia/Amman,Jordan,2022,True,Final,Final,2019-2022
AlmatySpring2024,c,11,27,1,1,0,0,0,0,1,1,666,2,0,0,2,10.0,10.0,Asia/Atyrau,Kazakhstan,2024,True,Final,Final,2023-2026
AlmetOpen2018,c,6,18,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Russia,2018,True,Final,Final,2016-2018
AlmostFlaminiaOpen2024,c,28,68,0,0,0,0,0,0,0,0,666,0,0,0,0,9.75,9.75,Europe/Rome,Italy,2024,True,Final,Final,2023-2026
AlphaCubingB2023,d,28,70,0,0,0,0,0,0,0,0,666,0,0,0,0,13.083333333333334,13.0,America/New_York,USA,2023,False,Early,First round,2023-2026
AlphaCubingB2023,f,12,36,0,0,0,0,0,0,0,0,666,0,0,0,0,14.916666666666666,14.75,America/New_York,USA,2023,True,Final,Final,2023-2026
AlpharettaOpen2016,d,24,56,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,USA,2016,False,Early,First round,2016-2018
AlpharettaOpen2016,f,12,36,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,USA,2016,True,Final,Final,2016-2018
AlphenCubing2023,c,37,85,0,0,0,0,0,0,0,0,666,0,0,0,0,9.0,9.0,Europe/Amsterdam,Netherlands,2023,True,Final,Final,2023-2026
AlphenCubing2025,c,44,102,0,0,0,0,0,0,0,0,666,0,0,0,0,9.0,9.0,Europe/Brussels,Netherlands,2025,True,Final,Final,2023-2026
AlphenTracktoRecords24h2023,d,33,75,0,0,0,0,0,0,0,0,666,0,0,0,0,14.916666666666666,14.75,Europe/Amsterdam,Netherlands,2023,False,Early,First round,2023-2026
AlphenTracktoRecords24h2023,f,12,36,0,0,0,0,0,0,0,0,666,0,0,0,0,8.75,8.75,Europe/Amsterdam,Netherlands,2023,True,Final,Final,2023-2026
AltaiSpecial2019,f,5,15,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Russia,2019,True,Final,Final,2019-2022
AltamiraJogjaIstimewa2015,f,8,22,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Indonesia,2015,True,Final,Final,2011-2015
AltavistaBigOpen2024,d,11,29,0,0,0,0,0,0,0,0,666,0,0,0,0,17.0,17.0,America/Montevideo,Uruguay,2024,False,Early,First round,2023-2026
AltavistaBigOpen2024,f,6,18,0,0,0,0,0,0,0,0,666,0,0,0,0,8.5,8.5,America/Montevideo,Uruguay,2024,True,Final,Final,2023-2026
AltavistaNxN2022,c,8,24,1,1,0,0,0,0,1,1,666,2,0,0,2,10.0,10.0,America/Montevideo,Uruguay,2022,True,Final,Final,2019-2022
AltavistaNxN2023,c,7,21,0,0,0,0,0,0,0,0,666,0,0,0,0,16.166666666666668,16.0,America/Montevideo,Uruguay,2023,True,Final,Final,2023-2026
Altbier2011,c,13,33,1,0,0,0,0,0,1,0,666,1,0,0,1,,,,Germany,2011,True,Final,Final,2011-2015
Altbier2012,c,19,51,1,1,0,0,0,0,1,1,666,2,0,0,2,,,,Germany,2012,True,Final,Final,2011-2015
AlterdoChaoOpen2025,c,15,35,0,0,0,0,0,0,0,0,666,0,0,0,0,10.416666666666666,10.25,Europe/Lisbon,Portugal,2025,True,Final,Final,2023-2026
AltonaAlgorithms2019,c,34,60,0,0,0,0,0,0,0,0,666,0,0,0,0,10.916666666666666,10.75,Australia/Melbourne,Australia,2019,True,Final,Final,2019-2022
AmecaNayarit2025,d,16,40,0,0,0,0,0,0,0,0,666,0,0,0,0,9.5,9.5,America/Bahia_Banderas,Mexico,2025,False,Early,First round,2023-2026
AmecaNayarit2025,f,6,18,0,0,0,0,0,0,0,0,666,0,0,0,0,11.666666666666666,11.5,America/Bahia_Banderas,Mexico,2025,True,Final,Final,2023-2026
AmmanFMC2023,c,5,13,1,2,0,0,0,0,1,2,666,3,0,0,3,,,,Jordan,2023,True,Final,Final,2023-2026
AmmanFMC2025,f,5,15,1,1,0,0,0,0,1,1,666,2,0,0,2,,,,Jordan,2025,True,Final,Final,2023-2026
AmmanMentalBreakdown2025,c,4,12,1,0,0,0,0,0,1,0,666,1,0,0,1,,,,Jordan,2025,True,Final,Final,2023-2026
AmmanSummertime2022,c,8,18,1,2,0,0,0,0,1,2,666,3,0,0,3,10.5,10.5,Asia/Amman,Jordan,2022,True,Final,Final,2019-2022
AmritaCubeOpen2025,c,12,34,0,0,0,0,0,0,0,0,666,0,0,0,0,14.5,14.5,Asia/Calcutta,India,2025,True,Final,Final,2023-2026
AmritaSilenceOpen2022,c,2,6,0,0,0,0,0,0,0,0,666,0,0,0,0,14.0,14.0,Asia/Kolkata,India,2022,True,Final,Final,2019-2022
AnaheimQualifier2019,c,20,60,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,USA,2019,True,Final,Final,2019-2022
AnapolisOpen2025,f,10,30,0,0,0,0,0,0,0,0,666,0,0,0,0,16.166666666666668,16.0,America/Sao_Paulo,Brazil,2025,True,Final,Final,2023-2026
AnatoliyMorozOpen2015,c,11,29,0,0,0,0,0,0,0,0,666,0,0,0,0,,,,Ukraine,2015,True,Final,Final,2011-2015
AnchorageSpring2025,c,11,27,0,0,0,0,0,0,0,0,666,0,0,0,0,16.0,16.0,America/Anchorage,USA,2025,True,Final,Final,2023-2026
AndritzHumenneOpen2017,f,6,18,0,1,0,0,0,0,0,1,666,1,0,0,1,,,,Slovakia,2017,True,Final,Final,2016-2018
AngersESEOpen2022,c,16,38,0,0,0,0,0,0,0,0,666,0,0,0,0,8.75,8.75,Europe/Paris,France,2022,True,Final,Final,2019-2022
AngujaOpenSIL2023,c,2,4,0,0,0,0,0,0,0,0,666,0,0,0,0,9.5,9.5,America/Asuncion,Paraguay,2023,True,Final,Final,2023-2026
AnkaraApril2023,f,4,10,1,0,0,0,0,0,1,0,666,1,0,0,1,14.75,14.75,Europe/Istanbul,Turkey,2023,True,Final,Final,2023-2026
AnkaraBulut2019,f,9,21,0,0,0,0,0,0,0,0,666,0,0,0,0,17.0,17.0,Europe/Istanbul,Turkey,2019,True,Final,Final,2019-2022
AnkaraDecember2022,f,3,7,0,0,0,0,0,0,0,0,666,0,0,0,0,14.25,14.25,Europe/Istanbul,Turkey,2022,True,Final,Final,2019-2022
AnkaraFall2019,f,7,18,0,0,0,0,0,0,0,0,666,0,0,0,0,15.5,15.5,Europe/Istanbul,Turkey,2019,True,Final,Final,2019-2022
AnkaraFall2020,f,4,11,0,0,0,0,0,0,0,0,666,0,0,0,0,15.5,15.5,Europe/Istanbul,Turkey,2020,True,Final,Final,2019-2022
AnkaraFall2022,f,2,5,0,0,0,0,0,0,0,0,666,0,0,0,0,14.0,14.0,Europe/Istanbul,Turkey,2022,True,Final,Final,2019-2022
AnkaraJanuary2023,f,6,15,0,0,0,0,0,0,0,0,666,0,0,0,0,15.0,15.0,Europe/Istanbul,Turkey,2023,True,Final,Final,2023-2026
AnkaraSpring2023,f,4,11,0,0,0,0,0,0,0,0,666,0,0,0,0,15.0,15.0,Europe/Istanbul,Turkey,2023,True,Final,Final,2023-2026
AnkaraSummer2021,f,7,17,0,0,0,0,0,0,0,0,666,0,0,0,0,10.0,10.0,Europe/Istanbul,Turkey,2021,True,Final,Final,2019-2022
